period,sku_id,category_id,brand,lifetime_days,qty_total,orders_qty,abc,total_abc_numeric,avg_discount_perc_by_goods,max_discount_perc_by_goods,,avg_goods_price_by_goods,revenue,last_goods_sell_status,oos__by_goods,war,covid,year,sin_quarter,cos_quarter,sin_month,cos_month,sin_week,cos_week,data_status
6/12/2023,36924792617,672241,617591237,104,1,1,,0,"0,073","0,073",,"2004,3",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,36924792617,672241,617591237,118,0,0,,,,,,2160,0,available,1,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/12/2023,36925028712,672241,617591237,104,0,0,,,,,,"1309,8",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,36925028712,672241,617591237,118,0,0,,,,,,"1411,5",0,available,1,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/19/2023,36925028712,672241,617591237,111,0,0,,,,,,"1382,442",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",inconsistent
6/12/2023,36925173329,672241,617591237,104,0,0,,,,,,"1309,8",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",unsold
6/26/2023,36925173329,672241,617591237,118,0,0,,,,,,"1411,5",0,available,1,1,0,2023,0,-1,0,-1,0,-1,unsold
6/19/2023,36925173329,672241,617591237,111,0,0,,,,,,"1396,971",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",unsold
6/12/2023,36925451776,672241,617591237,104,0,0,,,,,,"891,9",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/19/2023,36925451776,672241,617591237,111,0,0,,,,,,"1266,858",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",inconsistent
6/12/2023,36929905877,672241,617591237,104,0,0,,,,,,"2004,3",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",unsold
6/26/2023,36929905877,672241,617591237,118,0,0,,,,,,2160,0,available,1,1,0,2023,0,-1,0,-1,0,-1,unsold
6/12/2023,36932256672,672241,617591237,104,0,0,,,,,,"2004,3",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,36932256672,672241,617591237,118,0,0,,,,,,2160,0,available,1,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/12/2023,3693412504,672241,617591237,104,0,0,,,,,,"1575,6",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",unsold
6/26/2023,3693412504,672241,617591237,118,0,0,,,,,,1698,0,available,1,1,0,2023,0,-1,0,-1,0,-1,unsold
6/19/2023,3693412504,672241,617591237,111,0,0,,,,,,"1663,029",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",unsold
6/12/2023,36934182989,672241,617591237,104,0,0,,,,,,"1575,6",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,36934182989,672241,617591237,118,0,0,,,,,,1698,0,available,1,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/19/2023,36934182989,672241,617591237,111,0,0,,,,,,"1663,029",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",inconsistent
6/3/2024,27878669323,672241,271765659,1201,0,0,,,,,,"363,6","363,6",available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
6/10/2024,27878669323,672241,271765659,1208,0,0,,,,,,"363,6",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",ok
6/3/2024,27878726372,672241,271765659,1201,0,0,,,,,,"367,5",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
6/3/2024,2787887686,672241,271765659,1201,0,0,,,,,,"372,9",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
2/3/2025,48609636473,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48609636473,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48609745445,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",novelty
2/10/2025,48609745445,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",novelty
2/3/2025,48609798496,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48609798496,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48609967412,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48609967412,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48609984414,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48609984414,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,4861004995,672241,370793386,-22,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,4861004995,672241,370793386,-15,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/24/2025,4844412140,672241,116668177,5,0,0,,,,,,1197,0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48444196993,672241,116668177,5,2,2,,0,,,,"1282,713",1347,available,1,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",novelty
2/24/2025,48444406916,672241,116668177,5,0,0,,,,,,1347,0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48465290456,672241,557284866,4,1,1,,0,,,,"2868,429",2997,available,1,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",novelty
2/24/2025,48468456999,672241,557284866,4,0,0,,,,,,"2675,571",0,available,1,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48468483975,672241,557284866,4,1,1,,0,,,,"2868,429",0,available,1,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48468720437,672241,557284866,4,0,0,,,,,,"2868,429",0,available,1,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48609636473,672241,370793386,-1,1,1,,0,,,,"1889,7",0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48609798496,672241,370793386,-1,0,0,,,,,,"2399,7",0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48609967412,672241,370793386,-1,0,0,,,,,,"1889,7",0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,4861004995,672241,370793386,-1,0,0,,,,,,"2189,7",0,available,"0,429",1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,4867304145,672241,432414279,-3,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
2/24/2025,48788920432,672241,328272246,-7,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,823","0,5681",unsold
12/18/2023,9629394497,672241,611108271,1648,2,2,AAAA,12,"0,269","0,269",,"1799,7","1799,7",available,1,1,0,2023,0,1,0,1,"-0,1205","0,9927",inconsistent
12/11/2023,9629394497,672241,611108271,1641,2,2,AAAA,12,"0,269","0,269",,"1799,7","1799,7",available,1,1,0,2023,0,1,0,1,"-0,2393","0,9709",inconsistent
12/4/2023,9629394497,672241,611108271,1634,0,0,,,,,,"1799,7","1799,7",available,1,1,0,2023,0,1,0,1,"-0,3546","0,935",inconsistent
2/3/2025,37342256451,672241,537990595,672,7,7,AAAC,10,"0,358","0,358",,"2699,7","13498,5",available,1,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",ok
2/10/2025,37342256451,672241,537990595,679,5,5,AAAC,10,"0,358","0,358",,"2699,7","13498,5",available,1,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",ok
2/3/2025,37343374872,672241,537990595,672,21,21,AAAB,11,"0,301","0,321",,"1036,842","18954,3",available,1,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",ok
2/10/2025,37343374872,672241,537990595,679,18,18,AAAC,10,"0,321","0,321",,"1019,7","17394,9",available,1,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",ok
2/3/2025,37344189072,672241,537990595,672,23,22,AAAC,10,"0,301","0,321",,"1036,842",21174,available,1,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",ok
2/10/2025,37344189072,672241,537990595,679,22,22,AAAC,10,"0,321","0,321",,"1019,7","21413,7",available,1,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",ok
2/3/2025,37344544280,672241,537990595,672,3,3,AAAC,10,"0,272","0,272",,"1508,271","4559,1",available,1,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",ok
2/10/2025,37344544280,672241,537990595,679,6,6,AAAC,10,"0,286","0,286",,"1499,7","5998,8",available,1,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",ok
6/12/2023,36952764350,672241,968502710,102,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/19/2023,36952764350,672241,968502710,109,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",inconsistent
6/12/2023,36952921551,672241,968502710,102,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,36952921551,672241,968502710,116,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/12/2023,36952968358,672241,968502710,102,0,0,,,,,,"5099,7",0,available,1,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/19/2023,36952968358,672241,968502710,109,0,0,,,,,,"5099,7",0,available,1,1,0,2023,0,-1,0,-1,"0,1205","-0,9927",inconsistent
5/29/2023,43292170418,672241,962351639,-353,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,4647","-0,8855",inconsistent
5/22/2023,43292170792,672241,962351639,-360,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
5/29/2023,43292171330,672241,962351639,-353,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,4647","-0,8855",unsold
5/29/2023,43292171668,672241,962351639,-353,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,4647","-0,8855",unsold
6/3/2024,28809186837,672241,271765659,1161,0,0,,,,,,"1138,5",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
6/3/2024,28809187395,672241,271765659,1161,0,0,,,,,,"1206,3",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,28809187395,672241,271765659,1168,0,0,,,,,,"1206,3",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,28809187852,672241,271765659,1161,0,0,,,,,,0,0,,0,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809207396,672241,271765659,1161,0,0,,,,,,0,0,,0,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,28809207396,672241,271765659,1168,0,0,,,,,,0,0,,0,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,28809212359,672241,271765659,1161,0,0,,,,,,0,0,,0,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
6/3/2024,28809285342,672241,271765659,1161,1,1,CCCA,6,,,,1170,0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,28809285342,672241,271765659,1168,1,1,CCCA,6,,,,1170,0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,28809472364,672241,271765659,1161,0,0,,,,,,0,"778,5",,0,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809487326,672241,271765659,1161,0,0,,,,,,"773,4",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809487836,672241,271765659,1161,0,0,,,,,,"1047,6",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809488890,672241,271765659,1161,0,0,,,,,,"1201,2",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809489369,672241,271765659,1161,0,0,,,,,,"870,9",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,28809490329,672241,271765659,1161,0,0,,,,,,"703,2",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
2/3/2025,4867304145,672241,432414279,-24,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,4867304145,672241,432414279,-17,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48788920432,672241,328272246,-28,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48788920432,672241,328272246,-21,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48789681494,672241,328272246,-28,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48789681494,672241,328272246,-21,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
2/3/2025,48789690935,672241,328272246,-28,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,5681","0,823",unsold
2/10/2025,48789690935,672241,328272246,-21,0,0,,,,,,0,0,,0,1,0,2025,1,0,"0,866","0,5","0,6631","0,7485",unsold
7/8/2024,598294111,672241,773497904,2070,1,1,BCCA,7,,,,"345,3",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",ok
7/22/2024,598294111,672241,773497904,2084,1,1,BCCA,7,,,,"345,3",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",ok
7/29/2024,598294111,672241,773497904,2091,0,0,,,,,,"365,013","345,3",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",ok
7/15/2024,598294111,672241,773497904,2077,0,0,,,,,,"345,3","345,3",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",ok
7/15/2024,5982960035,672241,773497904,2077,0,0,,,,,,"365,1",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",ok
7/8/2024,5982960035,672241,773497904,2070,0,0,,,,,,"365,1","365,1",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",ok
7/22/2024,598302302,672241,773497904,2084,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,598302302,672241,773497904,2077,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996489657,672241,773497904,2069,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996489657,672241,773497904,2083,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/29/2024,5996489657,672241,773497904,2090,0,0,,,,,,"518,313",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996489657,672241,773497904,2076,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996490387,672241,773497904,2069,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996490387,672241,773497904,2083,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,5996490387,672241,773497904,2076,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/22/2024,5996537271,672241,773497904,2083,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/29/2024,5996537271,672241,773497904,2090,0,0,,,,,,"674,913",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996537271,672241,773497904,2076,0,0,,,,,,"638,4","638,4",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/15/2024,599653937,672241,773497904,2076,3,3,ACBA,9,"0,188","0,188",,"225,3","450,6",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",ok
7/22/2024,599653937,672241,773497904,2083,4,3,ABBA,10,"0,188","0,188",,"225,3","450,6",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",ok
7/22/2024,5996540711,672241,773497904,2083,0,0,,,,,,"345,3","327,9",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/29/2024,5996540711,672241,773497904,2090,0,0,,,,,,"365,013",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996540711,672241,773497904,2076,1,1,BCCA,7,,,,"345,3",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996552646,672241,773497904,2069,4,3,ABBA,10,"0,188","0,188",,"365,1",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996552646,672241,773497904,2083,0,0,,,,,,"365,1","1095,3",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,5996552646,672241,773497904,2076,2,2,ABBA,10,"0,188","0,188",,"365,1","365,1",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996815882,672241,773497904,2069,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996815882,672241,773497904,2083,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,5996815882,672241,773497904,2076,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996820047,672241,773497904,2069,0,0,,,,,,"498,6","498,6",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996820047,672241,773497904,2083,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,5996820047,672241,773497904,2076,0,0,,,,,,"498,6",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996899120,672241,773497904,2069,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/22/2024,5996899120,672241,773497904,2083,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/15/2024,5996899120,672241,773497904,2076,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/22/2024,5996932035,672241,773497904,2083,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",inconsistent
7/29/2024,5996932035,672241,773497904,2090,0,0,,,,,,"518,313",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996932035,672241,773497904,2076,0,0,,,,,,"490,2",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996937634,672241,773497904,2069,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/29/2024,5996937634,672241,773497904,2090,1,1,BBBA,9,,,,"674,913",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996937634,672241,773497904,2076,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/8/2024,5996941129,672241,773497904,2069,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",inconsistent
7/29/2024,5996941129,672241,773497904,2090,0,0,,,,,,"674,913",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",inconsistent
7/15/2024,5996941129,672241,773497904,2076,0,0,,,,,,"638,4",0,available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
7/22/2024,599703217,672241,773497904,2083,16,9,ABBB,9,"0,188","0,188",,"225,3","2703,6",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,3546","-0,935",ok
7/8/2024,599703217,672241,773497904,2069,7,5,ACBA,9,"0,188","0,188",,"225,3","1351,8",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,1205","-0,9927",ok
7/29/2024,599703217,672241,773497904,2090,7,6,ABBA,10,,,,"225,3","1126,5",available,"0,429",1,0,2024,-1,0,"-0,5","-0,866","-0,4647","-0,8855",ok
7/15/2024,599703217,672241,773497904,2076,9,3,ACBA,9,"0,188","0,188",,"225,3","450,6",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",ok
12/18/2023,15766844963,672241,968502710,1474,4,4,AAAB,11,"0,112","0,112",,"4799,7","13274,1",available,1,1,0,2023,0,1,0,1,"-0,1205","0,9927",ok
12/11/2023,15766844963,672241,968502710,1467,2,2,AAAB,11,"0,112","0,112",,"4971,129","4424,7",available,1,1,0,2023,0,1,0,1,"-0,2393","0,9709",ok
12/4/2023,15766844963,672241,968502710,1460,1,1,AAAA,12,"0,223","0,223",,"5228,271","16504,8",available,1,1,0,2023,0,1,0,1,"-0,3546","0,935",ok
5/15/2023,43464179063,672241,252676262,-380,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/22/2023,43464179063,672241,252676262,-373,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
5/15/2023,43583432373,672241,617591237,-388,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/22/2023,43583432373,672241,617591237,-381,0,0,,,,,,0,0,,0,1,0,2023,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
6/12/2023,37232337056,672241,650599404,80,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/26/2023,37232337056,672241,650599404,94,0,0,,,,,,0,0,,0,1,0,2023,0,-1,0,-1,0,-1,inconsistent
6/3/2024,30181290347,672241,962351639,1097,0,0,,,,,,"1032,3",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30182210325,672241,962351639,1097,0,0,,,,,,"1032,3",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227761388,672241,271765659,1096,0,0,,,,,,"628,2",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,30227761388,672241,271765659,1103,0,0,,,,,,"628,2",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,30227761828,672241,271765659,1096,0,0,,,,,,"392,7",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227763865,672241,271765659,1096,0,0,,,,,,"668,4",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",ok
6/3/2024,30227764388,672241,271765659,1096,0,0,,,,,,"699,9",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227765347,672241,271765659,1096,0,0,,,,,,"675,9",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,3022776581,672241,271765659,1096,0,0,,,,,,"675,9",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227766812,672241,271765659,1096,0,0,,,,,,"746,1",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,30227766812,672241,271765659,1103,0,0,,,,,,"746,1",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,3022776731,672241,271765659,1096,0,0,,,,,,"723,6",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,3022776731,672241,271765659,1103,0,0,,,,,,"723,6",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,30227767831,672241,271765659,1096,0,0,,,,,,"746,1",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227768349,672241,271765659,1096,0,0,,,,,,0,555,,0,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227768888,672241,271765659,1096,0,0,,,,,,"545,1",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/3/2024,30227769326,672241,271765659,1096,0,0,,,,,,"723,6",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,30227769326,672241,271765659,1103,0,0,,,,,,"723,6",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/3/2024,30227769849,672241,271765659,1096,0,0,,,,,,"746,1",0,available,1,1,0,2024,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/10/2024,30227769849,672241,271765659,1103,0,0,,,,,,"746,1",0,available,1,1,0,2024,0,-1,0,-1,"0,3546","-0,935",inconsistent
7/15/2024,9629394497,672241,611108271,1858,0,0,,,,,,"2249,7","2249,7",available,1,1,0,2024,-1,0,"-0,5","-0,866","-0,2393","-0,9709",inconsistent
12/4/2023,20377431146,672241,444982659,1333,0,0,,,,,,"3682,2",0,available,1,1,0,2023,0,1,0,1,"-0,3546","0,935",inconsistent
12/18/2023,20377431146,672241,444982659,1347,0,0,,,,,,"3682,2",0,available,1,1,0,2023,0,1,0,1,"-0,1205","0,9927",inconsistent
12/11/2023,20377431146,672241,444982659,1340,0,0,,,,,,"3682,2",0,available,1,1,0,2023,0,1,0,1,"-0,2393","0,9709",inconsistent
3/3/2025,3691275758,672241,617591237,734,0,0,,,,,,1815,0,available,1,1,0,2025,1,0,1,0,"0,8855","0,4647",inconsistent
3/3/2025,36918045023,672241,617591237,734,0,0,,,,,,"2048,4",0,available,1,1,0,2025,1,0,1,0,"0,8855","0,4647",inconsistent
